tau_syn,adapt_b,tau_w,n_input,input_scale,inh_scale,mc1,total_mc,horizon_ms,sep,ratio,regime
5.0,4.0,400.0,100,8.0,1.0,0.16091497212394862,0.44487859464634527,30.0,0.0727532900965225,0.28197612243507025,"FADING MEMORY (ordered, usable)"
