tau_syn,adapt_b,tau_w,n_input,input_scale,inh_scale,mc1,total_mc,horizon_ms,sep,ratio,regime
5.0,4.0,400.0,100,8.0,1.0,0.22422594025832843,0.6762376375353609,30.0,0.06181956831404806,0.42429624321192083,CRITICAL-ish (perturbation persists)
